respondent_id,survey_year,enterprise_ai_priority,genai_no_use,genai_free_personal,genai_paid_personal,genai_paid_by_company,genai_copilot,genai_question_available,genai_eligible
year_2_003845,year_2,NOT_ASKED,,,,,,True,False
year_2_003846,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_003847,year_2,NOT_ASKED,,,,,,True,False
year_2_003848,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003849,year_2,NOT_ASKED,False,False,False,True,True,True,True
year_2_003850,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003851,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003852,year_2,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_2_003853,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003854,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003855,year_2,NOT_ASKED,,,,,,True,False
year_2_003856,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003857,year_2,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_2_003858,year_2,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_2_003859,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003860,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003861,year_2,SECONDARY_INITIATIVE,,,,,,True,False
year_2_003862,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003863,year_2,NOT_ASKED,False,True,True,False,False,True,True
year_2_003864,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_003865,year_2,NOT_ASKED,,,,,,True,False
year_2_003866,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003867,year_2,NOT_ASKED,False,False,True,False,False,True,True
year_2_003868,year_2,SECONDARY_INITIATIVE,,,,,,True,False
year_2_003869,year_2,NOT_PRIORITY,,,,,,True,False
year_2_003870,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003871,year_2,NOT_ASKED,False,False,False,False,True,True,True
year_2_003872,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003873,year_2,NOT_ASKED,False,False,False,False,True,True,True
year_2_003874,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003875,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003876,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003877,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003878,year_2,NOT_ASKED,False,False,True,False,False,True,True
year_2_003879,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_003880,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003881,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003882,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_003883,year_2,NOT_ASKED,,,,,,True,False
year_2_003884,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_003885,year_2,NOT_ASKED,,,,,,True,False
year_2_003886,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003887,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_003888,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_003889,year_2,NOT_ASKED,False,False,False,False,True,True,True
year_2_003890,year_2,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_2_003891,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003892,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003893,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003894,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003895,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_003896,year_2,TOP_PRIORITY_MAIN,,,,,,True,False
year_2_003897,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003898,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003899,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003900,year_2,NOT_ASKED,,,,,,True,False
year_2_003901,year_2,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_2_003902,year_2,SECONDARY_INITIATIVE,,,,,,True,False
year_2_003903,year_2,NOT_ASKED,,,,,,True,False
year_2_003904,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003905,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_003906,year_2,NOT_ASKED,False,False,False,False,True,True,True
year_2_003907,year_2,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_2_003908,year_2,SECONDARY_INITIATIVE,,,,,,True,False
year_2_003909,year_2,SECONDARY_INITIATIVE,,,,,,True,False
year_2_003910,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_003911,year_2,NOT_ASKED,False,False,False,True,True,True,True
year_2_003912,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003913,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_003914,year_2,SECONDARY_INITIATIVE,,,,,,True,False
year_2_003915,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003916,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003917,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003918,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003919,year_2,NOT_ASKED,,,,,,True,False
year_2_003920,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003921,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003922,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003923,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003924,year_2,TOP_PRIORITY_MAIN,,,,,,True,False
year_2_003925,year_2,NOT_ASKED,,,,,,True,False
year_2_003926,year_2,NOT_ASKED,False,False,True,False,False,True,True
year_2_003927,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003928,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003929,year_2,NOT_PRIORITY,,,,,,True,False
year_2_003930,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003931,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003932,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_003933,year_2,NOT_ASKED,,,,,,True,False
year_2_003934,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003935,year_2,TOP_PRIORITY_MAIN,,,,,,True,False
year_2_003936,year_2,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_2_003937,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_003938,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003939,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003940,year_2,NOT_ASKED,,,,,,True,False
year_2_003941,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_003942,year_2,NOT_ASKED,,,,,,True,False
year_2_003943,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003944,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003945,year_2,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_2_003946,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003947,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_003948,year_2,NOT_ASKED,False,True,False,False,True,True,True
year_2_003949,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003950,year_2,NOT_PRIORITY,,,,,,True,False
year_2_003951,year_2,SECONDARY_INITIATIVE,,,,,,True,False
year_2_003952,year_2,NOT_ASKED,False,False,True,False,False,True,True
year_2_003953,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003954,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003955,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_003956,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_003957,year_2,NOT_ASKED,False,False,False,True,True,True,True
year_2_003958,year_2,NOT_ASKED,False,False,False,False,True,True,True
year_2_003959,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003960,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_003961,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003962,year_2,NOT_ASKED,,,,,,True,False
year_2_003963,year_2,NOT_ASKED,,,,,,True,False
year_2_003964,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003965,year_2,SECONDARY_INITIATIVE,,,,,,True,False
year_2_003966,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003967,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003968,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003969,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003970,year_2,NOT_ASKED,False,True,False,True,False,True,True
year_2_003971,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_003972,year_2,NOT_ASKED,False,False,False,True,True,True,True
year_2_003973,year_2,NOT_ASKED,,,,,,True,False
year_2_003974,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_003975,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003976,year_2,NOT_ASKED,,,,,,True,False
year_2_003977,year_2,NOT_ASKED,,,,,,True,False
year_2_003978,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_003979,year_2,SECONDARY_INITIATIVE,,,,,,True,False
year_2_003980,year_2,NOT_ASKED,False,False,False,False,True,True,True
year_2_003981,year_2,NOT_ASKED,,,,,,True,False
year_2_003982,year_2,NOT_ASKED,,,,,,True,False
year_2_003983,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003984,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003985,year_2,NOT_ASKED,,,,,,True,False
year_2_003986,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_003987,year_2,NOT_ASKED,False,False,False,True,True,True,True
year_2_003988,year_2,DONT_KNOW,,,,,,True,False
year_2_003989,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003990,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003991,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003992,year_2,NOT_ASKED,False,True,False,False,True,True,True
year_2_003993,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_003994,year_2,NOT_ASKED,False,False,False,True,False,True,True
year_2_003995,year_2,NOT_ASKED,False,False,False,False,True,True,True
year_2_003996,year_2,NOT_PRIORITY,,,,,,True,False
year_2_003997,year_2,NOT_ASKED,False,False,True,False,False,True,True
year_2_003998,year_2,NOT_ASKED,False,False,True,False,False,True,True
year_2_003999,year_2,NOT_PRIORITY,,,,,,True,False
year_2_004000,year_2,NOT_PRIORITY,,,,,,True,False
year_2_004001,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004002,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004003,year_2,NOT_ASKED,,,,,,True,False
year_2_004004,year_2,NOT_ASKED,False,False,True,False,False,True,True
year_2_004005,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004006,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004007,year_2,NOT_ASKED,,,,,,True,False
year_2_004008,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004009,year_2,NOT_ASKED,,,,,,True,False
year_2_004010,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004011,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004012,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004013,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004014,year_2,NOT_ASKED,False,True,False,False,True,True,True
year_2_004015,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004016,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004017,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004018,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004019,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004020,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004021,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004022,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004023,year_2,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_2_004024,year_2,NOT_ASKED,True,True,False,False,False,True,True
year_2_004025,year_2,TOP_PRIORITY_MAIN,,,,,,True,False
year_2_004026,year_2,NOT_ASKED,,,,,,True,False
year_2_004027,year_2,NOT_ASKED,,,,,,True,False
year_2_004028,year_2,SECONDARY_INITIATIVE,,,,,,True,False
year_2_004029,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004030,year_2,NOT_PRIORITY,,,,,,True,False
year_2_004031,year_2,TOP_PRIORITY_MAIN,,,,,,True,False
year_2_004032,year_2,SECONDARY_INITIATIVE,,,,,,True,False
year_2_004033,year_2,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_2_004034,year_2,SECONDARY_INITIATIVE,,,,,,True,False
year_2_004035,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004036,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004037,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004038,year_2,NOT_ASKED,False,False,True,False,False,True,True
year_2_004039,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004040,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004041,year_2,NOT_ASKED,,,,,,True,False
year_2_004042,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004043,year_2,NOT_PRIORITY,,,,,,True,False
year_2_004044,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004045,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004046,year_2,NOT_ASKED,False,False,True,False,True,True,True
year_2_004047,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004048,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004049,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004050,year_2,SECONDARY_INITIATIVE,,,,,,True,False
year_2_004051,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004052,year_2,NOT_PRIORITY,,,,,,True,False
year_2_004053,year_2,NOT_ASKED,,,,,,True,False
year_2_004054,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004055,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004056,year_2,NOT_ASKED,,,,,,True,False
year_2_004057,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004058,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004059,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004060,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004061,year_2,NOT_ASKED,,,,,,True,False
year_2_004062,year_2,NOT_PRIORITY,,,,,,True,False
year_2_004063,year_2,NOT_ASKED,False,True,False,False,True,True,True
year_2_004064,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004065,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004066,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004067,year_2,NOT_PRIORITY,,,,,,True,False
year_2_004068,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004069,year_2,NOT_ASKED,False,True,False,False,True,True,True
year_2_004070,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004071,year_2,NOT_ASKED,False,False,False,False,True,True,True
year_2_004072,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004073,year_2,NOT_ASKED,False,False,False,True,False,True,True
year_2_004074,year_2,NOT_ASKED,False,False,False,True,False,True,True
year_2_004075,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004076,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004077,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004078,year_2,NOT_ASKED,,,,,,True,False
year_2_004079,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004080,year_2,NOT_ASKED,False,False,False,True,False,True,True
year_2_004081,year_2,NOT_ASKED,False,False,False,True,False,True,True
year_2_004082,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004083,year_2,NOT_ASKED,,,,,,True,False
year_2_004084,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004085,year_2,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_2_004086,year_2,NOT_ASKED,,,,,,True,False
year_2_004087,year_2,NOT_PRIORITY,,,,,,True,False
year_2_004088,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004089,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004090,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004091,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004092,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004093,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004094,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004095,year_2,SECONDARY_INITIATIVE,,,,,,True,False
year_2_004096,year_2,NOT_ASKED,False,True,False,False,True,True,True
year_2_004097,year_2,NOT_ASKED,False,False,False,True,True,True,True
year_2_004098,year_2,NOT_ASKED,,,,,,True,False
year_2_004099,year_2,NOT_ASKED,,,,,,True,False
year_2_004100,year_2,SECONDARY_INITIATIVE,,,,,,True,False
year_2_004101,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004102,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004103,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004104,year_2,NOT_ASKED,False,False,False,True,True,True,True
year_2_004105,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004106,year_2,SECONDARY_INITIATIVE,,,,,,True,False
year_2_004107,year_2,NOT_ASKED,,,,,,True,False
year_2_004108,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004109,year_2,NOT_ASKED,False,True,False,False,True,True,True
year_2_004110,year_2,NOT_ASKED,False,False,True,False,False,True,True
year_2_004111,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004112,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004113,year_2,NOT_PRIORITY,,,,,,True,False
year_2_004114,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004115,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004116,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004117,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004118,year_2,TOP_PRIORITY_MAIN,,,,,,True,False
year_2_004119,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004120,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004121,year_2,SECONDARY_INITIATIVE,,,,,,True,False
year_2_004122,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004123,year_2,NOT_PRIORITY,,,,,,True,False
year_2_004124,year_2,NOT_ASKED,,,,,,True,False
year_2_004125,year_2,NOT_ASKED,False,False,False,True,False,True,True
year_2_004126,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004127,year_2,TOP_PRIORITY_MAIN,,,,,,True,False
year_2_004128,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004129,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004130,year_2,NOT_PRIORITY,,,,,,True,False
year_2_004131,year_2,NOT_PRIORITY,,,,,,True,False
year_2_004132,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004133,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004134,year_2,DONT_KNOW,,,,,,True,False
year_2_004135,year_2,NOT_ASKED,False,False,False,False,True,True,True
year_2_004136,year_2,NOT_PRIORITY,,,,,,True,False
year_2_004137,year_2,NOT_ASKED,,,,,,True,False
year_2_004138,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004139,year_2,NOT_ASKED,False,False,False,False,True,True,True
year_2_004140,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004141,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004142,year_2,NOT_ASKED,,,,,,True,False
year_2_004143,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004144,year_2,NOT_ASKED,,,,,,True,False
year_2_004145,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004146,year_2,NOT_ASKED,False,False,False,False,True,True,True
year_2_004147,year_2,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_2_004148,year_2,NOT_ASKED,False,False,False,True,False,True,True
year_2_004149,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004150,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004151,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004152,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004153,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004154,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004155,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004156,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004157,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004158,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004159,year_2,SECONDARY_INITIATIVE,,,,,,True,False
year_2_004160,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004161,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004162,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004163,year_2,NOT_ASKED,,,,,,True,False
year_2_004164,year_2,NOT_ASKED,False,False,False,False,True,True,True
year_2_004165,year_2,NOT_ASKED,,,,,,True,False
year_2_004166,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004167,year_2,NOT_ASKED,,,,,,True,False
year_2_004168,year_2,NOT_ASKED,,,,,,True,False
year_2_004169,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004170,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004171,year_2,NOT_ASKED,,,,,,True,False
year_2_004172,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004173,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004174,year_2,NOT_ASKED,,,,,,True,False
year_2_004175,year_2,NOT_ASKED,False,False,False,True,False,True,True
year_2_004176,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004177,year_2,DONT_KNOW,,,,,,True,False
year_2_004178,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004179,year_2,SECONDARY_INITIATIVE,,,,,,True,False
year_2_004180,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004181,year_2,NOT_ASKED,,,,,,True,False
year_2_004182,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004183,year_2,NOT_ASKED,,,,,,True,False
year_2_004184,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004185,year_2,NOT_ASKED,,,,,,True,False
year_2_004186,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004187,year_2,NOT_ASKED,False,False,True,False,False,True,True
year_2_004188,year_2,TOP_PRIORITY_MAIN,,,,,,True,False
year_2_004189,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004190,year_2,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_2_004191,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004192,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004193,year_2,NOT_PRIORITY,,,,,,True,False
year_2_004194,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004195,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004196,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004197,year_2,TOP_PRIORITY_MAIN,,,,,,True,False
year_2_004198,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004199,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004200,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004201,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004202,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004203,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004204,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004205,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004206,year_2,NOT_ASKED,,,,,,True,False
year_2_004207,year_2,NOT_ASKED,False,False,False,True,False,True,True
year_2_004208,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004209,year_2,NOT_PRIORITY,,,,,,True,False
year_2_004210,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004211,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004212,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004213,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004214,year_2,NOT_ASKED,,,,,,True,False
year_2_004215,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004216,year_2,NOT_ASKED,False,True,False,True,False,True,True
year_2_004217,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004218,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004219,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004220,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004221,year_2,NOT_PRIORITY,,,,,,True,False
year_2_004222,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004223,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004224,year_2,NOT_ASKED,False,True,False,False,True,True,True
year_2_004225,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004226,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004227,year_2,NOT_ASKED,False,False,True,False,False,True,True
year_2_004228,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004229,year_2,SECONDARY_INITIATIVE,,,,,,True,False
year_2_004230,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004231,year_2,TOP_PRIORITY_MAIN,,,,,,True,False
year_2_004232,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004233,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004234,year_2,NOT_ASKED,False,False,False,False,True,True,True
year_2_004235,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004236,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004237,year_2,NOT_ASKED,False,False,False,False,True,True,True
year_2_004238,year_2,NOT_ASKED,False,True,False,False,True,True,True
year_2_004239,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004240,year_2,NOT_ASKED,False,False,False,False,True,True,True
year_2_004241,year_2,NOT_ASKED,False,False,False,False,True,True,True
year_2_004242,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004243,year_2,NOT_ASKED,,,,,,True,False
year_2_004244,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004245,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004246,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004247,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004248,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004249,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004250,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004251,year_2,TOP_PRIORITY_MAIN,,,,,,True,False
year_2_004252,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004253,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004254,year_2,NOT_ASKED,True,False,False,False,False,True,True
year_2_004255,year_2,NOT_ASKED,False,True,False,False,True,True,True
year_2_004256,year_2,TOP_PRIORITY_MEDIUM_TERM,,,,,,True,False
year_2_004257,year_2,NOT_ASKED,False,True,False,False,False,True,True
year_2_004258,year_2,DONT_KNOW,,,,,,True,False
